Location,Source,Problem,Type,Entrypoint,Validated
https://gist.githubusercontent.com/duyixian1234/50e23c4ac086ca010e39a32bf79738b3/raw/30dcda2818cb370baddc5d0c8b8d997c8cedd8ba/quicksort.py,"
def quicksort(lst):
    if len(lst) == 0:
        return lst
    pivot = lst[0]
    pivots = [x for x in lst if x == pivot]
    small = quicksort([x for x in lst if x < pivot])
    big = quicksort([x for x in lst if x > pivot])
    return small + pivots + big
",1,4,quicksort,1
https://gist.githubusercontent.com/qubard/1dc9e58083fd106e84651dc40d808b5b/raw/2f13cf196558082d48da288d77ebde0d7d296bb0/quicksort.py,"
def partition(A, lo, hi):
    pivot = hi-1
    i = lo-1
    for j in range(0, hi-1):
        if A[j] <= A[pivot]:
            i += 1
            A[j], A[i] = A[i], A[j]
    A[i+1], A[hi-1] = A[hi-1], A[i+1]
    return pivot

def quicksort(A, lo=0, hi=None):
    if hi is None: hi = len(A)-1
    if lo >= 0 and lo < hi and hi >= 0:
        p = partition(A, lo, hi)
        quicksort(A, lo, p)
        quicksort(A, p+1, hi)
        return A
    return A
",1,4,quicksort,1
https://gist.githubusercontent.com/lieuzhenghong/c14af977326ed9ff4690e49ec8841ee5/raw/6c62df829b716ecae06bbc9df599cf12d42adbea/quicksort.py,"
def quicksort(a, pivot_idx=0, median=False):
    if len(a) <= 1:
        return a
    else:
        if median is True:
            if (len(a) % 2 == 0):
                idx = len(a) / 2
            else:
                idx = (len(a) // 2) + 1
            idx = int(idx)
            mid_ele = a[idx]
            first_ele = a[0]
            last_ele = a[-1]
            temp_a = [first_ele, mid_ele, last_ele]
            temp_b = [0, idx, -1]
            temp_c = sorted(set(temp_a))
            pivot_idx = temp_b[temp_a.index(temp_c[1])]

        p = partition(a, pivot_idx);
        a = p[0]
        pivot = p[1]
        a[:pivot] = quicksort(a[:pivot], pivot_idx, median)
        a[pivot+1:] = quicksort(a[pivot+1:], pivot_idx, median)
    return a

def partition(a, pivot_idx):
    temp = a[0]
    a[0] = a[pivot_idx]
    a[pivot_idx] = temp
    pivot_element = a[0]

    partition_point = 1
    for seen_array in range(1,len(a)):
        if (a[seen_array] < pivot_element):
            temp = a[partition_point]
            a[partition_point] = a[seen_array]
            a[seen_array] = temp
            partition_point+=1;
        else:
            pass
    temp = a[partition_point-1]
    a[partition_point-1] = pivot_element
    a[0] = temp
    return (a, partition_point-1)
",1,4,quicksort,1
https://gist.githubusercontent.com/ZoeyYoung/5721079/raw/924a2828d74272f8a3d6bdd51b1f5b6eeff53908/quicksort_hoare_like.py,"
def partition(a, p, r):
    i = p
    j = r
    m = a[i]
    while True:
        while a[j] > m and i < j:
            j -= 1
        if i < j:
            a[i], a[j] = a[j], a[i]
            i += 1
        while a[i] < m and i < j:
            i += 1
        if i < j:
            a[i], a[j] = a[j], a[i]
            j -= 1
        if i == j:
            break
    return i

def quicksort(a, p=0, r=None):
    if r is None: r=len(a)-1
    if p < r:
        q = partition(a, p, r)
        quicksort(a, p, q-1)
        quicksort(a, q+1, r)
    return(a)",1,4,quicksort,1
https://gist.githubusercontent.com/ZoeyYoung/5721079/raw/924a2828d74272f8a3d6bdd51b1f5b6eeff53908/quicksort_N_Lomuto.py,"
def partition(a, p, r):
    x = a[r]
    i = p - 1
    for j in range(p, r):
        if a[j] <= x:
            i += 1
            a[i], a[j] = a[j], a[i]
    a[i+1], a[r] = a[r], a[i+1]
    return i + 1

def quicksort(a, p=0, r=None):
    if r is None: r=len(a)-1
    if p < r:
        q = partition(a, p, r)
        quicksort(a, p, q - 1)
        quicksort(a, q + 1, r)
    return(a)",1,4,quicksort,1
https://gist.githubusercontent.com/anishchada/4c4ff9b9ad9c57862e72/raw/7acfcda78bff86e06fa75fcf645bacde618086db/quicksort.py,"
def swap(the_list, i, j):
    temp = the_list[i]
    the_list[i] = the_list[j]
    the_list[j] = temp

def compare_func(a, b): return a <= b

def partition(the_list,p,r):
    pivot = the_list[r]
    i=p-1
    j=p
    while j<r:
        if compare_func(the_list[j],pivot):            
            i = i + 1
            swap(the_list, i, j)
        j = j + 1
    swap(the_list, i+1, r)
    q = i + 1
    return q

def quicksort(the_list, p=0, r=None):
    if r is None: r = len(the_list) - 1
    if p<r:
        q = partition(the_list, p, r)
        quicksort(the_list, p, q-1)
        quicksort(the_list, q+1, r)
    return(the_list)",1,4,quicksort,1
https://gist.githubusercontent.com/yokuyuki/5208160/raw/31944fdd6b6569eaf9c9ba2130e5598eb7a21ed8/quicksort.py,"
def quicksort(arr):
    if len(arr) <= 1:
        return arr
    
    left = []
    right = []
    pivot = len(arr)//2
    partition(arr, left, pivot, right)
    
    return quicksort(left) + [arr[pivot]] + quicksort(right)

def partition(arr, left, pivot, right):
    for i in range(len(arr)):
        if i == pivot:
            continue
    
        if arr[i] < arr[pivot]:
            left.append(arr[i])
        else:
            right.append(arr[i])
",1,4,quicksort,1
https://gist.githubusercontent.com/code-of-kpp/8791586/raw/d13d0b88284d79d78d9e82dce409334ae9ac889c/quicksort.py,"
import random; import operator; from six.moves import range, reduce
def swap(arr, iv, ip, dir):
    if iv == ip + dir: arr[iv], arr[ip] = arr[ip], arr[iv]
    else: arr[iv], arr[ip + dir], arr[ip] = arr[ip + dir], arr[ip], arr[iv]
shift = lambda state, iv: (state[0], state[1], state[2], state[3]) if state[0](state[2][iv], state[2][state[3]]) else (state[0], state[1], state[2], state[3] + state[1]) if not swap(state[2], iv, state[3], state[1]) else (state[0], state[1], state[2], state[3] + state[1])
def quicksort(arr, bgn=0, end=None):
    if end is None: end = len(arr) - 1 - bgn
    if end - bgn < 1: return arr
    ip = bgn if end - bgn == 1 else random.randint(bgn + 1, end - 1)
    _, _, _, ipl = reduce(shift, range(ip - 1, bgn - 1, -1), (operator.le, -1, arr, ip))
    _, _, _, ipr = reduce(shift, range(ip + 1, end + 1, +1), (operator.ge, +1, arr, ipl))
    return quicksort(arr, bgn, ipr) and quicksort(arr, ipr+1, end)
",1,4,quicksort,1
https://gist.githubusercontent.com/justanotherminh/ed340852341d8c693ce6686c2a7a41f3/raw/7b00be24a2720a7c0e6ef51d60b779cc25c58363/quicksort.py,"
def quicksort(arr):
    if len(arr) <= 1:
        return arr
    else:
        indexes = sorted([(0, arr[0]), (-1, arr[-1]), ((len(arr)-1)//2, arr[(len(arr)-1)//2])], key=lambda x: x[1])
        index, _ = indexes[1]
        m = arr[index]
        arr[index] = arr[0]
        arr[0] = m
        pivot = arr[0]
        i = 1
        for j in range(1, len(arr)):
            if arr[j] < pivot:
                m = arr[j]
                arr[j] = arr[i]
                arr[i] = m
                i += 1
        arr[0] = arr[i-1]
        arr[i-1] = pivot
        arr[:i-1] = quicksort(arr[:i-1])
        arr[i:] = quicksort(arr[i:])
        return arr
",1,4,quicksort,1
https://gist.githubusercontent.com/pratik7368patil/dc459c67a2aba3d16f64ef945d933180/raw/b1211e42e31cefb6bec1192724dbf613e5bf54e8/quicksort.py,"
def quicksort(arr):
    l = len(arr)
    
    if l < 2:
        return arr
    
    pivot = 0
    
    for i in range(1,l):
        if arr[i] <= arr[0]:
            pivot += 1
            temp = arr[i]
            arr[i] = arr[pivot]
            arr[pivot] = temp
    
    temp = arr[0]
    arr[0] = arr[pivot]
    arr[pivot] = temp
    
    quicksort(arr[0:pivot])
    quicksort(arr[pivot+1:l])
    
    return arr
",1,4,quicksort,1
https://gist.githubusercontent.com/Correia-Jacob/2afbf59c2de730128ba1e39afd68af73/raw/4560ad5aeadf300d23b9aa3afe15e0d4f132941d/quicksort.py,"
def quicksort(list):    
    if len(list) <= 1:
        return list
    
    pivot = 0

    for i in range(1, len(list)): 
         if list[i] <= list[0]:
              pivot += 1
              list[i], list[pivot] = list[pivot], list[i]

    list[0], list[pivot] = list[pivot], list[0]
    
    left = quicksort(list[0:pivot])
    right = quicksort(list[pivot+1:len(list)])

    list = left + [list[pivot]] + right
    
    return list
",1,4,quicksort,1
https://gist.githubusercontent.com/pbondoer/2789b8bcf7458edb680b/raw/71f9c1f1f642330b61c0826f374d15c0f85a9e36/quicksort.py,"
import random
def quicksort(a, start=0, end=None):
    if end is None:
        end = len(a) - 1
    
    if start >= end:
        return

    pivot = random.randint(start, end)
    
    a[pivot], a[start] = a[start], a[pivot]
    pivot = start
    
    last = start
    for i in range(start + 1, end + 1):
        if(a[i] < a[pivot]):
            last += 1
            a[i], a[last] = a[last], a[i]
    
    a[pivot], a[last] = a[last], a[pivot]
    pivot = last
    
    quicksort(a, start, pivot - 1)
    quicksort(a, pivot + 1, end)
    return(a)",1,4,quicksort,1
https://gist.githubusercontent.com/whunter/11288984c6c6b4705a0b/raw/a467f43c8d12fe352706e5cd3ff48e78b3b488aa/quicksort.py,"
def partition(numlist, left, right):
  i = left
  j = right
  tmp = None
  pivot = numlist[(left+right) // 2]

  while (i <= j):
    while (numlist[i] < pivot):
      i += 1
    while (numlist[j] > pivot):
      j -= 1
    if (i <= j):
      tmp = numlist[i]
      numlist[i] = numlist[j]
      numlist[j] = tmp
      i += 1
      j -= 1

  return i


def quicksort(numlist, left=0, right=None):
  if right is None: right=len(numlist)-1
  index = partition(numlist, left, right)
  if (left < index - 1):
    quicksort(numlist, left, index - 1)
  if (index < right):
    quicksort(numlist, index, right)
  return(numlist)",1,4,quicksort,1
https://gist.githubusercontent.com/lmc2179/3cb6c07b33890a10c16a/raw/cdab172c35293f20d142e8d12f77d4ab1b1c9b12/quicksort.py,"
import random
def quicksort(seq):
    if len(seq) <= 1:
        return seq
    else:
        pivot_index = random.choice(list(range(len(seq))))
        pivot = seq.pop(pivot_index)
        l = []
        r = []
        for element in seq:
            if element <= pivot:
                l.append(element)
            else:
                r.append(element)
        return quicksort(l) + [pivot] + quicksort(r)
",1,4,quicksort,1
https://gist.githubusercontent.com/uolter/a04109b822c2b1ad9281/raw/80bd4e5f87eb9e05fb6cc4c943070aeca926a63f/quicksort.py,"
def quicksort(arr):
    if not arr:
        return []

    pivots = [x for x in arr if x == arr[0]]
    lesser = quicksort([x for x in arr if x < arr[0]])
    greater = quicksort([x for x in arr if x > arr[0]])

    return lesser + pivots + greater
",1,4,quicksort,1
https://gist.githubusercontent.com/cupdike/b1a778384b226cc18759/raw/4ef7cf445a52579418f137086246c5f56b43bbf9/quicksort.py,"
def quicksort(l):
    if len(l) < 2:
        return l
    iswap = 1
    pivot = l[0]
    for i, val in enumerate(l[1:], start=1):
        if val < pivot:
            l[i], l[iswap] = l[iswap], l[i]
            iswap += 1
    l[0], l[iswap-1] = l[iswap-1], l[0]
    return quicksort(l[:iswap-1]) + [l[iswap-1]] + quicksort(l[iswap:])
",1,4,quicksort,1
https://gist.githubusercontent.com/ryu22e/3076719/raw/c28ff213a2982b01950b116cd8d874219674455d/quicksort.py,"
def quicksort(seq):
    if len(seq) < 1:
        return seq 
    pivot = seq[0]
    left = []
    right = []
    for x in range(1, len(seq)):
        if seq[x] <= pivot:
            left.append(seq[x])
        else:
            right.append(seq[x])
    left = quicksort(left)
    right = quicksort(right)
    middle = [pivot]
    return left + middle + right
",1,4,quicksort,1
https://gist.githubusercontent.com/stdk/7507938/raw/c85f28f3965f0c2f2a7efd04ff5688c552eeca17/quicksort.py,"
def quicksort(array, a=0, b=None):
    b = b if b is not None else len(array) - 1
    pivot = array[a + (b - a) // 2]
    left = a
    right = b
    while left <= right:
        while array[left] < pivot:
            left += 1
        while array[right] > pivot:
            right -= 1
        if left <= right:
            tmp = array[left]
            array[left] = array[right]
            array[right] = tmp
            left += 1
            right -= 1
    if right > a:
        quicksort(array, a, right)
    if left < b:
        quicksort(array, left, b)
    return(array)",1,4,quicksort,1
https://gist.githubusercontent.com/FilipeChagasDev/a3e0b99ee8e5410a6c9e14b18882ce0d/raw/0c40caac166d61bc5c5410cfb6ab8a56745d7ab8/quicksort.py,"
def quicksort(v,b=0,e=None):
    if e is None: e=len(v)-1
    m = v[int((b+e)/2)]
    i = b
    j = e
    while i <= j:
        while v[i] < m:
            i += 1
        while v[j] > m:
            j -= 1
        if i <= j :
            ax = v[i]
            v[i] = v[j]
            v[j] = ax
            i += 1
            j -= 1
    if j > b:
        quicksort(v,b,j)
    if i < e:
        quicksort(v,i,e)
    return(v)",1,4,quicksort,1
https://gist.githubusercontent.com/prashant-dot/dd7f6ad22276a2b818d86bc9b865dfc5/raw/48ed040ef6016de2f7910365fd4bfc0b4a171894/quicksort.py,"
def partition(a, p, r):
    x = a[r]
    i = p - 1
    for j in range(p, r):
        if a[j] <= x:
            i = i + 1
            a[i], a[j] = a[j], a[i]
    a[i + 1], a[r] = a[r], a[i + 1]
    return i + 1

def quicksort(a, p=0, r=None):
    if r is None: r=len(a)-1
    if p < r:
        q = partition(a, p, r)
        quicksort(a, p, q - 1)
        quicksort(a, q + 1, r)
    return(a)",1,4,quicksort,1
https://gist.githubusercontent.com/RPGillespie6/494e7b9e057dfbf06d13f03eaad4a7dc/raw/907f07c5fec2afad46795c75d8a86950fde41f44/quicksort.py,"
def swap(a,i1,i2):
  a[i1], a[i2] = a[i2], a[i1]

def partition(a,s,e):
  p = e
  g = s
  for j in range(g,p):
    if a[j] <= a[p]:
      swap(a,j,g)
      g += 1
  swap(a,p,g)
  return g
    
def quicksort(a,s=0,e=None):
  if e is None: e=len(a)-1
  if s >= e:
    return
  p = partition(a,s,e)
  quicksort(a,s,p-1)
  quicksort(a,p+1,e)
  return(a)",1,4,quicksort,1
https://gist.githubusercontent.com/jamshedkatta/dfcd6db07bbf4d1a3b7679d9b3ce762d/raw/d3befee7e93e541184b54f8faeecbe9cc9e4ae62/quicksort.py,"
def quicksort(arr):
    if len(arr) < 1:
        return arr
    pivot = arr[len(arr)//2]
    left = [x for x in arr if x < pivot]
    middle = [x for x in arr if x==pivot]
    right =[x for x in arr if x > pivot]
    return quicksort(left) + middle + quicksort(right)
",1,4,quicksort,1
https://gist.githubusercontent.com/autibequi/c58efef4ccd1ee813bed09fb9952da0e/raw/4acfd8de2b7441f7e38be078452a8f7c29c62525/quicksort.py,"
import random
def partition(a, ini, fim):
    pivo = a[fim-1]
    start = ini
    end = ini

    for i in range(ini,fim):
        if a[i] > pivo:
            end += 1
        else:
            end += 1
            start += 1
            aux = a[start-1]
            a[start-1] = a[i]
            a[i] = aux
    return start-1

def quicksort(a, ini=0, fim=None):
    if fim is None: fim=len(a)-1
    if ini < fim:
        pp = randpartition(a, ini, fim)
        quicksort(a, ini, pp)
        quicksort(a, pp+1,fim)
    return a

def randpartition(a,ini,fim):
    rand = random.randrange(ini,fim)
    aux = a[fim-1]
    a[fim-1] = a[rand]
    a[rand] = aux
    return partition(a,ini,fim)
",1,4,quicksort,1
https://gist.githubusercontent.com/ee92/7ca6d4c58ecafaca9dbf3ea8025a9046/raw/ef3e03f1d256bb3e4592350f1a1409e6221d3fd8/quicksort.py,"
def partition(arr, start, end):
    pivot = start
    for i in range(start + 1, end):
        if (arr[i] < arr[pivot]):
            temp = arr[i]
            arr[i] = arr[pivot + 1]
            arr[pivot + 1] = arr[pivot]
            arr[pivot] = temp
    return pivot
    
def quicksort(arr, start=0, end=None):
    if (end == None):
        end = len(arr)
    if (start < end):
        p = partition(arr, start, end)
        quicksort(arr, start, p)
        quicksort(arr, p + 1, end)
    return arr
",1,4,quicksort,1
https://gist.githubusercontent.com/vineetkse/7c53b754786ba98c80a279cca1a3c9b0/raw/7a63180ba610027f9be67815159d89ce8ced2960/quicksort.py,"
def quicksort(list, low=0, high=None):
    if high is None: high=len(list)-1
    if low <= high:
        pivot = partition(list, low, high)
        quicksort(list, low, pivot - 1)
        quicksort(list, pivot + 1, high)
    return(list)
def partition(list, low, high):
    pivot = list[high]
    i = low - 1
    for j in range(low, high):
        if list[j] <= pivot:
            i = i + 1
            list[i], list[j] = list[j], list[i]
    list[i + 1], list[high] = list[high], list[i + 1]

    return (i + 1)
",1,4,quicksort,1
https://gist.githubusercontent.com/nafisabr/bc1e24ed0a293a27e1bfd6a5badc74ce/raw/dc5614e11a28b973e6232aaad9203506531a9572/Quicksort.py,"

def partition(arr, low, high):
    i = (low - 1)
    pivot = arr[high]

    for j in range(low, high):
        if arr[j] <= pivot:
            i = i + 1
            arr[i], arr[j] = arr[j], arr[i]

    arr[i + 1], arr[high] = arr[high], arr[i + 1]
    return (i + 1)

def quicksort(arr, low=0, high=None):
    if high is None: high=len(arr)-1
    if low < high:
        pi = partition(arr, low, high)
        quicksort(arr, low, pi - 1)
        quicksort(arr, pi + 1, high)
    return(arr)
",1,4,quicksort,1
https://gist.githubusercontent.com/amanpal99/9d9e6b1fe06877557db742c851a91a86/raw/cd36a8ca785b08f0ffdd012cb0dfeed4646cceb0/quicksort.py,"
def partition(start, end, array):
  pivot_index = start
  pivot = array[pivot_index]
  
  while start < end:
    while start < len(array) and array[start] <= pivot:
      start += 1
    while array[end] > pivot:
      end -= 1
    if(start < end):
      array[start], array[end] = array[end], array[start]

  array[end], array[pivot_index] = array[pivot_index], array[end]
  return end
  
def quicksort(array, start=0, end=None):
  if end is None: end=len(array)-1
  if (start < end):
    p = partition(start, end, array)
    quicksort(array, start, p - 1)
    quicksort(array, p + 1, end)
    return(array)",1,4,quicksort,1
https://gist.githubusercontent.com/tadgh/5072670e1c925888fcd2/raw/e45579a7f157d1ec532b96a20330a72998308036/quicksort.py,"
def quicksort(A):
    def partition(l,r):
        if l<r:
            p = A[(l+r) >> 1]
            lp = l
            rp = r
            while lp < rp:
                while A[lp] < p:
                    lp+=1
                while A[rp] > p:
                    rp-=1
                if lp <= rp:
                    A[lp], A[rp] = A[rp], A[lp]
                    lp+=1
                    rp-=1
            partition(l,rp)
            partition(lp,r)

    partition(0, len(A) - 1)
    return A
",1,4,quicksort,1
https://gist.github.com/VamsiSangam/6b096d911d04034bbf99ad5422c10771,"import math
def jump_search(alist, val):
	
	length = len(alist)
	
	# Calculating jump
	jump = int(math.sqrt(length))
	
	left, right = 0, 0

	while left < length and alist[left] <= val:
		right = min(length - 1, left + jump)
		
		if alist[left] <= val and alist[right] >= val:
			break
			
		left += jump;
		
	if left >= length or alist[left] > val:
		return -1
		
	right = min(length - 1, right)
	
	i = left
	while i <= right and alist[i] <= val:
		if alist[i] == val:
			return i
		i += 1
	
	return -1",3,3,jump_search,1
https://gist.github.com/bart-le/7524e6e953ac7b4c97c1e4c608b737b4,"import math

def jump_search(array, key):
    size = len(array)
    block_size = math.sqrt(size)

    index = 0
    while array[math.trunc(min(block_size, size) - 1)] < key:
        index = block_size
        block_size += math.sqrt(size)

        if index >= size:
            return -1

    while array[math.trunc(index)] < key:
        index += 1

        if index == min(block_size, size):
            return -1

    if array[int(index)] == key:
        return math.trunc(index)

    return -1",3,3,jump_search,1
https://gist.github.com/grolip/643dbeb7e338b3907348b7b36051bee7,"def bubble_sort_asc(data):
    updated = False

    while True:
        for i in range(len(data) - 1):
            if data[i] > data[i + 1]:
                data[i], data[i + 1] = data[i + 1], data[i]

                if not updated:
                    updated = True
        if not updated:
            break 
        updated = False

    return(data)",1,1,bubble_sort_asc,1
https://gist.github.com/gdevakumar/142396cbc4e711a8e8acefa66f2d796b,"# Jump Search Function
def jumpSearch(arr, x):
  n = len(arr)
  step = int(n**0.5)
  prev = next = 0
  for i in range(0, n, step):
    if arr[i] == x:
      return i
    elif arr[i] < x:
      prev = i
    elif arr[i] > x:
      next = i
      break
  for k in range(prev, next + 1):
    if arr[k] == x:
      return k
  return -1",3,3,jumpSearch,1
https://gist.github.com/shanthi582s/187e7b4aff761d340e1c3cc4d2b2b021,"def sequentialSearch(list, target):
    ""Returns the index position of the item in the list if found or -1 otherwise""
    position = 0
    while position < len(list):
        if target == list[position]:
            return position
        position+=1
    return -1",3,2,sequentialSearch,1
https://gist.github.com/neoneo40/3309c285730f210b4fa7,"def sequentialSearch(alist, item):
    pos = 0
    found = 0
    count = len(alist)
    while pos < count and not found:
        if alist[pos] == item:
            found = pos
        else:
            pos = pos + 1
    found = -1 if not found else found
    return found",3,2,sequentialSearch,1
https://gist.github.com/osbm/bf603e21697ac0962018a807894131ad,"def sequential_search(a, key):
    for i in range(len(a)):
        if a[i] == key:
            return i
    return -1",3,2,sequential_search,1
https://gist.github.com/DustinAlandzes/a63ae66b5d84c2c4800f646a85cb3aa8,"def sequentialSearch(alist, item):
    '''
  O(n) in item is not present average case
  '''
    pos = 0
    found = False
    
    while pos < len(alist) and not found:
        if alist[pos] == item:
            found = pos
        else:
            pos = pos+1

    return found if found > 0 else -1",3,2,sequentialSearch,1
https://gist.github.com/jigi-33/3c4716e10b2bdd12ce4c5b810d1ddcba,"def sequential_search(a_list, item):
    pos = 0
    found = False
    while pos < len(a_list) and not found:
        if a_list[pos] == item:
            found = pos
        else:
            pos = pos+1
    return found if found > 0 else -1",3,2,sequential_search,1
https://gist.github.com/SeraphimRP/5461ee4f29fb44062fc68467fdf61524,"def sequential_search(array, target):
    i = 1
    searches = 1

    while i <= target:
        if target == array[i]:
            return searches
        else:
            i += 1
            searches += 1

    return searches if searches > 1 else -1",3,2,sequential_search,1
https://gist.github.com/ahmedtadde/0a112a172f51b67bc0781924ebf1ea56,"def sequential_search(some_list, target):
    '''This function returns the position of the target if found else returns -1'''
    position = 0
    global iterations
    iterations = 0
    while position < len(some_list):
        iterations += 1
        if target == some_list[position]:
            return position
        position += 1
    return -1",3,2,sequential_search,1
https://gist.github.com/Jang-Seonguk/885a9d30fc68078532e5ebf2eb06b9b1,"def sequential_search(A, key):
    low, high = 0, len(A)
    for i in range(low, high):
        if A[i] == key:
            return i
    return -1",3,2,sequential_search,1
https://gist.github.com/haticegunes/a59cd236410906613e8e,"def sequentialSearch(alist, item):
    pos = 0
    found = False
    stop = False   #stop koysak da olur koymasak da..
    while pos < len(alist) and not found:
        if alist[pos] == item:
           found = pos
        else:
            pos = pos+1

    return found if found > 0 else -1",3,2,sequentialSearch,1
https://gist.github.com/bugraozyurt/c450979b08525d19d55027e5bf121112,"def sequentialSearchUnorderedList(liste,value):
    index = 0
    found = False
    while index < len(liste) and not found:
        
        if liste[index] == value:
            found = index
        else:
            index += 1
    return found if found > 0 else -1",3,2,sequentialSearchUnorderedList,1
https://gist.github.com/mbvissers/54bf829ad1a376401654c3b1cd23b847,"def Sequential_Search(arr, item):
    # init
    index = 0
    found = False
    
    # Loop until last index or until item is found
    while index < len(arr) and not found:
        if arr[index] == item:
            found = index
        else:
            index = index + 1
    
    return found if found > 0 else -1",3,2,Sequential_Search,1
https://gist.github.com/Deepikatanna/553323f04bffcbbc4c36ce8a6ee4cc15,"def sequentialSearch(lyst, target):
    """"""Returns the position of the target item if found,
    or -1 otherwise.""""""
    position = 0
    while position < len(lyst):
        if target == lyst[position]:
            return position
        position += 1
    return -1",3,2,sequentialSearch,1
https://gist.github.com/pycoders0000/53517f35b27c28d7e098709546eb516c,"def search(cards, query):
    position = 0
    while position < len(cards):
        if cards[position] == query:
            return position
        position += 1
    return -1",3,2,search,1
https://gist.github.com/nmanoogian/5462bc99d15d8c800fa8,"import argparse
import multiprocessing as mp
from random import randint

def miller_rabin(n, k=50):
    """"""
    Miller-Rabin Primality Test
    Returns true if n is a (probable) prime
    Returns false if n is a composite number
    """"""
    if n < 6:
        return [False, False, True, True, False, True][n]
    elif n & 1 == 0:
        return False
    s = 0
    d = n - 1
    while d % 2 == 0:
        s = s + 1
        d = d >> 1
    for _ in range(k):
        a = randint(2, n-2)
        x = pow(a, d, n)
        if x == 1 or x == n-1:
            continue
        for _ in range(s-1):
            x = pow(x, 2, n)
            if x == 1:
                return False
            elif x == n - 1:
                a = 0
                break
        if a:
            return False
    return True",2,2,miller_rabin,1
https://www.geeksforgeeks.org/python-program-to-check-whether-a-number-is-prime-or-not/#python-program-to-check-prime-number-using-millerrabin-primality-test,"import random

def is_prime_miller_rabin(n, k=5): 
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0:
        return False
    
    def miller_test(d, n):
        a = random.randint(2, n - 2)
        x = pow(a, d, n)
        if x == 1 or x == n - 1:
            return True
        while d != n - 1:
            x = (x * x) % n
            d *= 2
            if x == 1:
                return False
            if x == n - 1:
                return True
        return False
    
    d = n - 1
    while d % 2 == 0:
        d //= 2
    
    for _ in range(k):
        if not miller_test(d, n):
            return False
    return True",2,2,is_prime_miller_rabin,1
https://gist.github.com/samueltardieu/717306,"def modpow (a, b, c):
    """"""Efficiently compute (a^b)%c where a, b and c are positive integers.""""""
    if b == 1: return a % c
    d = b//2
    x = modpow (a, d, c)
    x = x*x%c
    if b % 2 == 1: x = x*a%c
    return x
def miller_rabin (n, t = 5):
    """"""Apply Miller-Rabin primality test to detect whether n is prime or not.
    The test is run t times.""""""
    if n % 2 == 0: return False
    r = (n-1)//2
    s = 1
    while True:
        if r % 2: break
        r //= 2
        s += 1
    for tt in range (t):
        a = 3
        y = modpow (a, r, n)
        if y != 1 and y != n-1:
            for j in xrange (1, s):
                y = y**2 % n
                if y == 1: return False
                if y == n-1: break
            if y != n-1: return False
    return True",2,2,miller_rabin,1
https://gist.github.com/thebertster/89f7e66100a82b4dd947e63a52c91afa,"def power_mod(a, b, c):
    """"""Calculate a^b % c using exponentiation by squaring.""""""
    if c == 1:
        return 0
    r = 1
    a = a % c
    while b:
        if b & 1:
            r = (r*a) % c
        b = b >> 1
        a = (a*a) % c
    return r

def test(n, k=20):
    """"""Performs the Miller-Rabin prime test.
    Args:
        n (int): The integer to test for primality.
        k (int): The number of rounds (accuracy).
    Returns:
        Primality of n (bool)
    """"""
    if n <= 3:
        n = abs(n)
        if n in (2, 3):
            return True
        if n in (0, 1):
            return False

    r = 0
    d = n-1
    while d & 1 == 0:
        r += 1
        d //= 2

    # Simple Linear Congruential Generator to replace random.randint
    # Using a fixed seed for portability
    state = 42
    def get_randint(low, high):
        nonlocal state
        # Standard parameters for a 32-bit LCG
        state = (1103515245 * state + 12345) & 0x7fffffff
        return low + (state % (high - low + 1))

    while k:
        k -= 1
        a = get_randint(2, n-2)
        x = power_mod(a, d, n)
        if x in (1, n-1):
            pass
        else:
            for t in range(r-1):
                x = (x*x) % n
                if x == 1:
                    return False
                if x == n-1:
                    break
            else:
                return False
    return True",2,2,test,1
https://gist.github.com/shbhshs/54b8ff9d6472f54fbe2ba86db8203382,"import random

def witness(a, n):
    q = n-1;
    t = 0;
    while q & 1 == 0:
        q = q // 2
        t += 1
    u = q

    y = pow(a, u, n)

    for i in range(1,t+1):
        x = pow(y, 2, n)
        if x == 1 and y != 1 and y != (n-1):
            return True
        y = x

    if y != 1:
        return True

    return False


def miller_rabin(n,s=4):
    for j in range(1,s+1):
        a = random.randint(1,n-1)
        if witness(a,n):
            return False    # return composite
    # return prime
    return True",2,2,miller_rabin,1
https://gist.github.com/iepathos/5614314,"def miller_rabin_pass(a, s, d, n):
    a_to_power = pow(a, d, n)
    if a_to_power == 1:
        return True
    for i in range(s-1):
        if a_to_power == n - 1:
            return True
        a_to_power = (a_to_power * a_to_power) % n
    return a_to_power == n - 1

def miller_rabin(n):
    # Handle small primes and even numbers
    if n < 2: return False
    if n == 2 or n == 3: return True
    if n % 2 == 0: return False

    # compute s and d
    d = n - 1
    s = 0
    # Using bit shifts to compute d rapidly
    while d % 2 == 0:
        d >>= 1
        s += 1
    
    # Simple LCG to replace random.randrange
    # seed can be any non-zero value
    state = 42
    def get_randrange(limit):
        nonlocal state
        # Standard parameters for LCG
        state = (1103515245 * state + 12345) & 0x7fffffff
        return state % limit
    
    # 20 times is enough to make the 1/4^k error rate negligible
    for repeat in range(20):
        a = 0
        while a == 0:
            a = get_randrange(n)
        if not miller_rabin_pass(a, s, d, n):
            return False
    return True",2,2,miller_rabin,1
